GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000157890	15	66187417	66546085	1151	113	91261	-0.48129	0.68484	MEGF11
ENSG00000166938	15	66585555	66626236	111	19	91261	1.5021	0.066533	DIS3L
ENSG00000075131	15	66628544	66679084	133	22	91261	1.5389	0.061916	TIPIN
ENSG00000169032	15	66679155	66784650	285	19	91261	1.539	0.061896	MAP2K1
ENSG00000174446	15	66782473	66790151	15	6	91261	1.2684	0.10233	SNAPC5
ENSG00000174444	15	66790355	66816870	82	13	91261	1.6725	0.047217	RPL4
ENSG00000174442	15	66797297	66842115	131	16	91261	1.5574	0.059686	ZWILCH
ENSG00000188501	15	66839517	66858317	48	10	91261	0.94425	0.17252	LCTL
ENSG00000259471	15	66874528	66978132	453	45	91261	0.63259	0.2635	RP11-321F6.1
ENSG00000137834	15	66994566	67074338	230	31	91261	1.3573	0.087335	SMAD6
ENSG00000166949	15	67356101	67487533	384	55	91261	1.985	0.023573	SMAD3
ENSG00000259202	15	67435072	67439277	12	5	91261	2.3062	0.01055	RP11-342M21.2
ENSG00000103591	15	67493371	67547533	105	9	91261	1.2896	0.09859	AAGAB
ENSG00000103599	15	67547138	67794598	411	24	91261	0.9	0.18406	IQCH
ENSG00000189227	15	67813406	67819628	11	3	91261	0.70571	0.24018	C15orf61
ENSG00000137764	15	67835047	68099461	573	25	91261	0.17567	0.43028	MAP2K5
ENSG00000188779	15	68112042	68126899	33	7	91261	-0.32332	0.62677	SKOR1
ENSG00000033800	15	68346517	68483096	164	21	91261	0.35339	0.3619	PIAS1
ENSG00000129007	15	68483043	68498417	16	3	91261	0.85248	0.19697	CALML4
ENSG00000260007	15	68486139	68522056	60	6	91261	0.74113	0.22931	RP11-315D16.2
ENSG00000128973	15	68499330	68549549	85	6	91261	0.79861	0.21226	CLN6
ENSG00000169018	15	68570141	68588203	30	7	91261	1.2334	0.10871	FEM1B
ENSG00000137809	15	68594050	68724501	494	50	91261	-0.039299	0.51567	ITGA11
ENSG00000103647	15	68871308	69020145	454	59	91261	-0.48916	0.68764	CORO2B
ENSG00000140350	15	69070874	69113236	83	17	91261	0.097223	0.46127	ANP32A
ENSG00000258484	15	69110560	69239150	165	21	91261	0.29377	0.38447	SPESP1
ENSG00000255346	15	69222864	69355083	194	21	91261	0.2568	0.39866	NOX5
ENSG00000138604	15	69452923	69564556	187	15	91261	0.80237	0.21117	GLCE
ENSG00000137819	15	69591286	69700119	223	19	91261	0.6	0.27425	PAQR5
ENSG00000137807	15	69706585	69740764	28	6	91261	0.73996	0.22966	KIF23
ENSG00000137818	15	69745123	69748255	6	4	91261	-0.14735	0.55857	RPLP1
ENSG00000140332	15	70340129	70390515	147	24	91261	0.026952	0.48925	TLE3
ENSG00000137831	15	70946893	71055932	163	14	91261	-0.2444	0.59654	UACA
ENSG00000166173	15	71123863	71146498	43	8	91261	0.22701	0.41021	LARP6
ENSG00000137821	15	71145578	71342414	224	22	91261	-0.20401	0.58083	LRRC49
ENSG00000129028	15	71173681	71185124	12	6	91261	-1.2592	0.89603	THAP10
ENSG00000187720	15	71389291	72075722	2194	158	91261	-0.95577	0.83041	THSD4
ENSG00000225362	15	71402583	71407833	12	3	91261	-1.818	0.96547	CT62
ENSG00000066933	15	72114632	72410918	452	20	91261	0.17156	0.43189	MYO9A
ENSG00000166192	15	72406599	72433311	37	6	91261	-0.49609	0.69008	SENP8
ENSG00000175318	15	72452148	72490126	51	10	91261	-0.46284	0.67826	GRAMD2
ENSG00000067225	15	72491370	72524164	53	12	91261	0.39171	0.34764	PKM
ENSG00000137817	15	72533522	72565340	65	11	91261	0.2436	0.40377	PARP6
ENSG00000273025	15	72559087	72612287	110	15	91261	1.7123	0.043422	CELF6
ENSG00000140488	15	72577068	72612470	67	8	91261	2.0795	0.018788	CELF6
ENSG00000213614	15	72635775	72668817	55	7	91261	0.42648	0.33488	HEXA
ENSG00000187806	15	72690614	72700370	14	3	91261	1.0582	0.14498	TMEM202
ENSG00000166233	15	72766667	72879692	151	17	91261	0.010834	0.49568	ARIH1
ENSG00000175202	15	72968124	72978490	17	5	91261	-0.68287	0.75266	HIGD2B
ENSG00000140463	15	72978527	73030817	103	17	91261	-0.62417	0.73374	BBS4
ENSG00000159322	15	73043710	73078187	69	11	91261	-0.51073	0.69523	ADPGK
ENSG00000067141	15	73344051	73597547	557	22	91261	-0.66721	0.74768	NEO1
ENSG00000138622	15	73612200	73661605	141	25	91261	-0.53068	0.70218	HCN4
ENSG00000183324	15	73735499	73852355	224	20	91261	-0.59936	0.72553	C15orf60
ENSG00000156642	15	73852355	73926475	122	13	91261	-0.64768	0.7414	NPTN
ENSG00000103855	15	73976307	74006859	88	11	91261	-0.22319	0.5883	CD276
ENSG00000205363	15	74032141	74045088	33	11	91261	0.30799	0.37905	C15orf59
ENSG00000167139	15	74165949	74181555	31	7	91261	-0.66494	0.74696	TBC1D21
ENSG00000129038	15	74218330	74244478	115	16	91261	0.6127	0.27004	LOXL1
ENSG00000067221	15	74275547	74286963	28	6	91261	0.42192	0.33654	STOML1
ENSG00000140464	15	74287014	74340153	134	14	91261	0.14992	0.44041	PML
ENSG00000167178	15	74392652	74430881	23	11	91261	1.921	0.027365	ISLR2
ENSG00000248540	15	74418256	74421619	4	2	91261	1.7079	0.043826	RP11-247C2.2
ENSG00000129009	15	74466012	74469213	9	2	91261	1.0727	0.1417	ISLR
ENSG00000137868	15	74471807	74504608	83	12	91261	0.7418	0.2291	STRA6
ENSG00000140481	15	74509613	74628813	323	32	91261	0.16275	0.43536	CCDC33
ENSG00000140459	15	74630100	74660081	46	9	91261	0.0284	0.48867	CYP11A1
ENSG00000138623	15	74701630	74726808	68	15	91261	0.4366	0.3312	SEMA7A
ENSG00000138629	15	74738318	74753523	23	3	91261	1.0008	0.15846	UBL7
ENSG00000179361	15	74833518	74890472	82	8	91261	0.97694	0.1643	ARID3B
ENSG00000179335	15	74890841	74932057	51	8	91261	0.68146	0.24779	CLK3
ENSG00000179151	15	74922899	74988633	60	13	91261	0.10628	0.45768	EDC3
ENSG00000140465	15	75011883	75017951	5	3	91261	1.5603	0.059341	CYP1A1
ENSG00000140505	15	75041185	75048543	11	3	91261	-2.2567	0.98799	CYP1A2
ENSG00000103653	15	75074398	75095539	35	7	91261	-0.98206	0.83696	CSK
ENSG00000140506	15	75105057	75118099	32	7	91261	-2.3766	0.99126	LMAN1L
ENSG00000213578	15	75118888	75124141	8	4	91261	0.13461	0.44646	CPLX3
ENSG00000140474	15	75128457	75135687	16	3	91261	-1.0009	0.84157	ULK3
ENSG00000140497	15	75136071	75165706	40	9	91261	-2.1863	0.9856	SCAMP2
ENSG00000178802	15	75182346	75191798	14	4	91261	-1.436	0.9245	MPI
ENSG00000178761	15	75192328	75199462	9	3	91261	-0.30934	0.62147	FAM219B
ENSG00000178741	15	75212132	75230509	35	6	91261	-1.2413	0.89276	COX5A
ENSG00000178718	15	75246757	75249805	1	1	91261	-2.6356	0.9958	RPP25
ENSG00000198794	15	75249560	75313837	156	17	91261	1.4302	0.076336	SCAMP5
ENSG00000138621	15	75315896	75409803	257	15	91261	0.4375	0.33087	PPCDC
ENSG00000167173	15	75487984	75504510	12	4	91261	0.90539	0.18263	C15orf39
ENSG00000140365	15	75628232	75634268	11	6	91261	0.82445	0.20484	COMMD4
ENSG00000140398	15	75639296	75647592	10	5	91261	1.5669	0.058568	NEIL1
ENSG00000140400	15	75648133	75660971	9	5	91261	0.88026	0.18936	MAN2C1
ENSG00000169375	15	75661720	75748183	93	11	91261	1.0846	0.13906	SIN3A
ENSG00000169410	15	75759462	75871630	150	14	91261	0.83367	0.20223	PTPN9
ENSG00000169371	15	75890424	75918810	51	6	91261	1.1174	0.13192	SNUPN
ENSG00000177971	15	75931426	75941047	13	5	91261	0.9565	0.16941	IMP3
ENSG00000173548	15	75940247	75954642	18	5	91261	1.1545	0.12415	SNX33
ENSG00000173546	15	75966663	76005189	54	8	91261	1.181	0.11881	CSPG4
ENSG00000203392	15	75970672	75973093	5	2	91261	-0.21201	0.58395	AC105020.1
ENSG00000182950	15	76016318	76020029	3	2	91261	2.0308	0.021139	ODF3L1
ENSG00000256530	15	76030311	76031568	3	1	91261	0.99079	0.16089	AC019294.1
ENSG00000140367	15	76135622	76193419	97	10	91261	1.334	0.091099	UBE2Q2
ENSG00000167196	15	76196200	76227609	56	7	91261	1.3347	0.090989	FBXO22
ENSG00000169752	15	76228310	76352136	251	10	91261	1.6546	0.049006	NRG4
ENSG00000169758	15	76352178	76521462	428	46	91261	1.2747	0.1012	C15orf27
ENSG00000140374	15	76507696	76603813	198	15	91261	0.91956	0.1789	ETFA
ENSG00000159556	15	76629065	76634817	17	5	91261	1.1571	0.12363	ISL2
ENSG00000140386	15	76640526	77197785	1068	23	91261	-0.022392	0.50893	SCAPER
ENSG00000117906	15	77223960	77242601	31	12	91261	-0.87439	0.80905	RCN2
ENSG00000140368	15	77285700	77329673	109	20	91261	0.96333	0.16769	PSTPIP1
ENSG00000140391	15	77336359	77376326	32	8	91261	0.65747	0.25544	TSPAN3
ENSG00000173517	15	77400471	77712486	465	23	91261	0.76147	0.22319	PEAK1
ENSG00000140382	15	77712754	77777949	112	11	91261	0.74367	0.22854	HMG20A
ENSG00000169783	15	77905369	78113242	624	40	91261	-2.0967	0.98199	LINGO1
ENSG00000167202	15	78276378	78370066	319	25	91261	0.94402	0.17258	TBC1D2B
ENSG00000183476	15	78370150	78397251	69	17	91261	-0.15987	0.56351	SH2D7
ENSG00000136425	15	78396948	78423886	93	15	91261	-0.080466	0.53207	CIB2
ENSG00000166411	15	78423840	78464291	89	16	91261	-1.246	0.89362	IDH3A
ENSG00000103740	15	78459810	78538030	246	44	91261	-1.1826	0.88151	ACSBG1
ENSG00000140403	15	78556428	78574538	56	11	91261	-1.0918	0.86255	DNAJA4
ENSG00000140395	15	78570177	78592136	48	11	91261	0.084058	0.46651	WDR61
ENSG00000166426	15	78632666	78640572	21	8	91261	0.38441	0.35034	CRABP1
ENSG00000136381	15	78729773	78793798	134	13	91261	1.3607	0.086811	IREB2
ENSG00000188266	15	78799906	78829714	73	6	91261	1.5227	0.063923	HYKK
ENSG00000041357	15	78832747	78841604	32	4	91261	1.9455	0.025859	PSMA4
ENSG00000169684	15	78857862	78887611	67	9	91261	1.6141	0.053253	CHRNA5
ENSG00000080644	15	78885394	78913637	80	8	91261	1.742	0.040756	CHRNA3
ENSG00000117971	15	78916461	79020096	240	26	91261	3.4298	0.00030201	CHRNB4
ENSG00000136378	15	79051545	79103773	170	12	91261	2.3291	0.0099278	ADAMTS7
ENSG00000185787	15	79102829	79190475	334	15	91261	1.0231	0.15313	MORF4L1
ENSG00000103811	15	79213400	79241916	91	11	91261	-0.40847	0.65853	CTSH
ENSG00000058335	15	79252289	79383115	417	63	91261	-0.71458	0.76257	RASGRF1
ENSG00000235711	15	79575146	79590580	26	6	91261	0.46714	0.3202	ANKRD34C
ENSG00000166557	15	79603404	79704334	379	23	91261	-0.93086	0.82404	TMED3
ENSG00000169330	15	79724858	79764632	122	19	91261	0.26735	0.3946	KIAA1024
ENSG00000136371	15	80125927	80189721	173	22	91261	0.88664	0.18764	MTHFS
ENSG00000259332	15	80137537	80216096	272	21	91261	0.78551	0.21608	ST20-MTHFS
ENSG00000180953	15	80191182	80216044	131	10	91261	0.72056	0.23559	ST20
ENSG00000259642	15	80215113	80217194	12	4	91261	-0.05488	0.52188	C15orf37
ENSG00000257028	15	80215507	80217194	11	4	91261	0.059944	0.4761	C15ORF37
ENSG00000140379	15	80253231	80263788	16	3	91261	0.030074	0.488	BCL2A1
ENSG00000086666	15	80351910	80430735	177	18	91261	0.65825	0.25519	ZFAND6
ENSG00000103876	15	80444832	80479288	123	17	91261	0.34238	0.36603	FAH
ENSG00000259495	15	80637195	80695917	335	20	91261	-0.14764	0.55869	RP11-210M15.2
ENSG00000172379	15	80696692	80890278	497	60	91261	1.1068	0.1342	ARNT2
ENSG00000136379	15	80972025	81047962	256	22	91261	-0.71028	0.76124	ABHD17C
ENSG00000103888	15	81071684	81244117	394	75	91261	1.0284	0.15187	KIAA1199
ENSG00000259649	15	81188532	81202118	18	8	91261	0.67822	0.24882	RP11-351M8.1
ENSG00000117899	15	81239667	81282219	114	10	91261	-1.0086	0.84343	MESDC2
ENSG00000140406	15	81293295	81296342	5	2	91261	-0.89581	0.81482	MESDC1
ENSG00000156206	15	81299374	81441516	374	30	91261	-0.75045	0.77351	C15orf26
ENSG00000172349	15	81451916	81605104	415	31	91261	0.44656	0.3276	IL16
ENSG00000172345	15	81601394	81616524	44	11	91261	0.45394	0.32494	STARD5
ENSG00000188869	15	81623558	81666554	139	14	91261	-0.92599	0.82277	TMC3
ENSG00000183496	15	82334119	82338482	3	2	91261	0.82102	0.20582	MEX3B
ENSG00000259518	15	82380935	82390035	31	11	91261	-0.81006	0.79105	RP11-597K23.2
ENSG00000140598	15	82422571	82555104	376	29	91261	-2.5789	0.99504	EFTUD1
ENSG00000188659	15	82555151	82577271	52	12	91261	-2.1532	0.98435	FAM154B
ENSG00000260836	15	83208783	83224682	25	7	91261	-1.4788	0.93041	RP11-152F13.10
ENSG00000261086	15	83209620	83231124	36	9	91261	-1.2863	0.90083	RP11-379H8.1
ENSG00000214575	15	83211951	83317612	246	25	91261	-1.8845	0.97025	CPEB1
ENSG00000103723	15	83328033	83378666	117	20	91261	-1.0808	0.8601	AP3B2
ENSG00000186628	15	83424114	83474822	107	17	91261	-0.16405	0.56516	FSD2
ENSG00000156232	15	83478380	83503611	68	14	91261	-0.093933	0.53742	WHAMM
ENSG00000103942	15	83509838	83654661	313	25	91261	0.14575	0.44206	HOMER2
ENSG00000169612	15	83654959	83659809	7	3	91261	-1.3019	0.90352	FAM103A1
ENSG00000169609	15	83657193	83680393	48	10	91261	-0.63035	0.73577	C15orf40
ENSG00000064726	15	83685174	83736106	121	18	91261	-0.49079	0.68821	BTBD1
ENSG00000136404	15	83776159	83813606	46	9	91261	-0.0071721	0.50286	TM6SF1
ENSG00000166503	15	83784320	83876770	150	12	91261	-0.36123	0.64104	HDGFRP3
ENSG00000169594	15	83924655	83953466	40	7	91261	0.39894	0.34497	BNC1
ENSG00000140600	15	84115980	84287495	394	54	91261	0.71149	0.23839	SH3GL3
ENSG00000156218	15	84322838	84708594	988	42	91261	0.092012	0.46334	ADAMTSL3
ENSG00000176371	15	85144217	85171027	48	10	91261	0.72982	0.23275	ZSCAN2
ENSG00000177082	15	85185999	85197574	29	6	91261	1.6794	0.046539	WDR73
ENSG00000197696	15	85198360	85201794	10	3	91261	1.3571	0.087379	NMB
ENSG00000140612	15	85212775	85259947	90	15	91261	0.24298	0.40401	SEC11A
ENSG00000166716	15	85291866	85349659	120	17	91261	0.83532	0.20177	ZNF592
ENSG00000136383	15	85359911	85416713	145	25	91261	0.027419	0.48906	ALPK3
ENSG00000156222	15	85427885	85518876	398	49	91261	-0.82926	0.79652	SLC28A1
ENSG00000073417	15	85523671	85682376	524	23	91261	1.1861	0.11778	PDE8A
ENSG00000170776	15	85923802	86292586	1230	37	91261	-0.80323	0.78908	AKAP13
ENSG00000183655	15	86302554	86338261	126	20	91261	-0.55206	0.70955	KLHL25
ENSG00000166748	15	86685227	87572283	3570	146	91261	0.2768	0.39097	AGBL1
ENSG00000140538	15	88418230	88799999	839	64	91261	-0.66399	0.74665	NTRK3
ENSG00000259494	15	89002707	89010650	3	2	91261	-1.1711	0.87922	MRPL46
ENSG00000181991	15	89010684	89022222	7	4	91261	0.44959	0.3265	MRPS11
ENSG00000140543	15	89054790	89089906	94	10	91261	0.44573	0.3279	DET1
ENSG00000181026	15	89164527	89175513	53	8	91261	0.25303	0.40012	AEN
ENSG00000172183	15	89179384	89199714	87	15	91261	-0.56372	0.71353	ISG20
ENSG00000157766	15	89346674	89418585	248	41	91261	0.35059	0.36295	ACAN
ENSG00000140511	15	89420519	89438857	81	10	91261	0.073974	0.47052	HAPLN3
ENSG00000140545	15	89441916	89456642	54	11	91261	0.73456	0.2313	MFGE8
ENSG00000140526	15	89630690	89745591	259	27	91261	-0.8913	0.81362	ABHD2
ENSG00000140522	15	89753100	89764982	29	6	91261	-1.0311	0.84876	RLBP1
ENSG00000140525	15	89787180	89860492	131	9	91261	0.17653	0.42994	FANCI
ENSG00000140521	15	89859534	89878092	36	6	91261	0.76351	0.22258	POLG
ENSG00000140519	15	89998680	90039844	57	8	91261	0.00029393	0.49988	RHCG
ENSG00000140534	15	90118713	90174287	130	12	91261	-2.0212	0.97837	TICRR
ENSG00000166813	15	90152020	90198682	102	12	91261	-1.8231	0.96586	KIF7
ENSG00000166819	15	90207596	90222658	42	14	91261	0.46044	0.3226	PLIN1
ENSG00000166821	15	90220995	90234014	31	6	91261	0.46467	0.32108	PEX11A
ENSG00000140527	15	90234028	90286869	178	10	91261	2.672	0.0037701	WDR93
ENSG00000166823	15	90291892	90294541	8	3	91261	2.7447	0.0030286	MESP1
ENSG00000188095	15	90303822	90321982	84	5	91261	3.0802	0.0010344	MESP2
ENSG00000166825	15	90328120	90358633	118	15	91261	3.2724	0.00053315	ANPEP
ENSG00000157823	15	90373831	90437574	136	12	91261	-0.34671	0.63559	AP3S2
ENSG00000250021	15	90377540	90456114	187	15	91261	-0.2279	0.59014	C15orf38-AP3S2
ENSG00000242498	15	90443159	90456188	34	10	91261	-0.42727	0.66541	C15orf38
ENSG00000140548	15	90544624	90625438	196	28	91261	2.1394	0.0162	ZNF710
ENSG00000182054	15	90626277	90645736	53	10	91261	-0.22372	0.58851	IDH2
ENSG00000185033	15	90703836	90772911	241	22	91261	-0.10922	0.54349	SEMA4B
ENSG00000185043	15	90773207	90777279	15	2	91261	-1.7996	0.96404	CIB1
ENSG00000183208	15	90777040	90785315	20	4	91261	-1.8681	0.96912	GDPGP1
ENSG00000213471	15	90792762	90808199	52	5	91261	-1.8438	0.9674	TTLL13
ENSG00000261147	15	90792788	90815440	59	6	91261	-1.8825	0.97012	RP11-697E2.6
ENSG00000182768	15	90808891	90816463	7	4	91261	-0.72462	0.76566	NGRN
ENSG00000238244	15	90890819	90892669	12	2	91261	-0.96796	0.83347	GABARAPL3
ENSG00000196391	15	90895477	90909324	40	5	91261	-0.59959	0.72561	ZNF774
ENSG00000140575	15	90931450	91045475	298	14	91261	-0.51224	0.69576	IQGAP1
ENSG00000140577	15	91073157	91188577	337	20	91261	-0.87377	0.80888	CRTC3
ENSG00000197299	15	91260558	91358859	298	20	91261	0.77729	0.21849	BLM
ENSG00000140564	15	91411822	91426688	28	6	91261	1.9891	0.023346	FURIN
ENSG00000182511	15	91426925	91439006	34	7	91261	1.0592	0.14475	FES
ENSG00000196547	15	91445448	91465814	66	12	91261	-0.015703	0.50626	MAN2A2
ENSG00000140553	15	91473410	91497323	83	12	91261	-0.3514	0.63736	UNC45A
ENSG00000184508	15	91474148	91475799	3	1	91261	-0.32216	0.62634	HDDC3
ENSG00000166965	15	91498100	91506349	31	6	91261	1.0774	0.14065	RCCD1
ENSG00000198901	15	91509270	91538859	101	12	91261	1.009	0.15649	PRC1
ENSG00000184056	15	91541646	91565833	71	10	91261	0.33606	0.36841	VPS33B
ENSG00000185518	15	91643180	91844539	631	46	91261	-0.023507	0.50938	SV2B
ENSG00000176463	15	92396925	92715665	1067	80	91261	1.1695	0.1211	SLCO3A1
ENSG00000140557	15	92937058	93011958	223	26	91261	0.50609	0.3064	ST8SIA2
ENSG00000183643	15	93014884	93044347	94	18	91261	-0.98356	0.83733	C15orf32
ENSG00000185442	15	93160673	93353114	754	45	91261	0.10636	0.45765	FAM174B
ENSG00000173575	15	93426526	93571237	388	28	91261	-0.79475	0.78662	CHD2
ENSG00000182175	15	93586636	93632433	215	36	91261	0.51363	0.30376	RGMA
ENSG00000269360	15	93749295	93751277	7	3	91261	-1.1385	0.87254	AC112693.2
ENSG00000140563	15	94774767	95023632	812	86	91261	0.25281	0.40021	MCTP2
ENSG00000185551	15	96869167	96883492	14	3	91261	-0.10192	0.54059	NR2F2
ENSG00000268484	15	96904487	96904900	2	1	91261	-0.44801	0.67293	AC087477.1
ENSG00000185594	15	97326619	97328845	4	2	91261	-0.13354	0.55312	SPATA8
ENSG00000251209	15	98285448	98417780	595	41	91261	0.17737	0.42961	LINC00923
ENSG00000140450	15	98462784	98517068	236	30	91261	0.87865	0.1898	ARRDC4
ENSG00000185087	15	98980391	99057611	244	22	91261	-0.62705	0.73469	FAM169B
ENSG00000140443	15	99192200	99507759	900	93	91261	-0.75318	0.77433	IGF1R
ENSG00000183571	15	99511459	99551024	151	20	91261	-0.77632	0.78122	PGPEP1L
ENSG00000182253	15	99638420	99675798	169	19	91261	1.1322	0.12878	SYNM
ENSG00000103852	15	99676528	99791428	315	26	91261	1.0084	0.15663	TTC23
ENSG00000168904	15	99791567	99930934	420	25	91261	-0.37054	0.64451	LRRC28
ENSG00000268730	15	99859300	99859828	1	1	91261	-1.6891	0.9544	AC022819.2
ENSG00000068305	15	100017370	100256671	583	49	91261	0.39747	0.34551	MEF2A
ENSG00000183060	15	100255902	100273766	55	11	91261	2.081	0.018716	LYSMD4
ENSG00000214397	15	100255908	100258029	5	2	91261	2.8271	0.0023489	DKFZP779J2370
ENSG00000259363	15	100347228	100417353	418	20	91261	1.0949	0.13677	CTD-2054N24.2
ENSG00000140470	15	100511794	100882210	1864	120	91261	0.86792	0.19272	ADAMTS17
ENSG00000154227	15	100940600	101085200	655	26	91261	1.6467	0.049808	CERS3
ENSG00000140471	15	101099574	101143435	217	18	91261	0.017649	0.49296	LINS
ENSG00000183475	15	101142739	101191910	121	17	91261	-0.043043	0.51717	ASB7
ENSG00000184254	15	101417919	101456831	85	13	91261	-2.0088	0.97772	ALDH1A3
ENSG00000154237	15	101459420	101610317	567	40	91261	-2.1649	0.9848	LRRK1
ENSG00000131873	15	101715928	101792137	272	19	91261	0.9309	0.17595	CHSY1
ENSG00000131871	15	101811022	101817705	12	5	91261	-0.94408	0.82743	VIMP
ENSG00000131876	15	101821715	101835487	38	3	91261	0.60562	0.27238	SNRPA1
ENSG00000140479	15	101840818	102065405	1032	120	91261	1.7326	0.041583	PCSK6
ENSG00000184277	15	102161847	102192594	57	15	91261	0.63981	0.26115	TM2D3
ENSG00000185418	15	102193801	102264807	143	17	91261	0.43136	0.33311	TARSL2
ENSG00000259658	15	102277302	102285913	18	7	91261	0.091064	0.46372	RP11-89K11.1
ENSG00000184140	15	102345902	102346876	1	1	91261	1.0224	0.1533	OR4F6
ENSG00000182854	15	102358366	102359350	1	1	91261	0.59088	0.2773	OR4F15
ENSG00000161980	16	96407	103628	22	4	91261	-0.11192	0.54455	POLR3K
ENSG00000161981	16	103010	107669	12	3	91261	0.26511	0.39546	SNRNP25
ENSG00000007384	16	108058	126354	41	8	91261	0.2941	0.38434	RHBDF1
ENSG00000103152	16	127006	135852	18	4	91261	-0.91531	0.81999	MPG
ENSG00000103148	16	134273	188859	126	17	91261	-1.1804	0.88108	NPRL3
ENSG00000130656	16	202686	204502	1	1	91261	0.76512	0.2221	HBZ
ENSG00000206177	16	203891	216767	30	7	91261	0.043608	0.48261	HBM
ENSG00000206172	16	226679	227521	1	1	91261	-0.39235	0.6526	HBA1
ENSG00000086506	16	230452	231180	3	1	91261	-0.02813	0.51122	HBQ1
ENSG00000007392	16	238968	279462	71	12	91261	0.47504	0.31738	LUC7L
ENSG00000167930	16	284545	319942	97	14	91261	0.75376	0.2255	ITFG3
ENSG00000269881	16	299546	319942	60	8	91261	0.98138	0.1632	ITFG3
ENSG00000076344	16	318300	325980	20	6	91261	1.6914	0.045378	RGS11
ENSG00000242173	16	318726	333003	47	15	91261	1.9818	0.023753	ARHGDIG
ENSG00000185615	16	333152	337215	16	6	91261	0.33936	0.36717	PDIA2
ENSG00000103126	16	337440	402673	250	26	91261	-1.109	0.86629	AXIN1
ENSG00000086504	16	417384	420527	15	5	91261	-1.6564	0.95118	MRPL28
ENSG00000129925	16	420773	437113	79	9	91261	-0.8079	0.79043	TMEM8A
ENSG00000103202	16	446725	460367	37	6	91261	0.32912	0.37103	NME4
ENSG00000242612	16	451826	462487	20	5	91261	-1.2926	0.90192	DECR2
ENSG00000090565	16	475619	573011	251	25	91261	0.94062	0.17345	RAB11FIP3
ENSG00000103326	16	577717	604636	86	20	91261	0.49768	0.30935	CAPN15
ENSG00000161992	16	610422	615528	18	7	91261	0.49209	0.31133	C16orf11
ENSG00000007541	16	616995	634136	63	5	91261	-0.49529	0.6898	PIGQ
ENSG00000197562	16	639357	679272	120	10	91261	-0.041384	0.51651	RAB40C
ENSG00000127578	16	679239	684116	17	4	91261	-0.025997	0.51037	WFIKKN1
ENSG00000130731	16	684429	686358	3	2	91261	0.56172	0.28715	C16orf13
ENSG00000172366	16	691813	698474	6	3	91261	1.1908	0.11687	FAM195A
ENSG00000161996	16	699311	717833	70	5	91261	-0.28937	0.61385	WDR90
ENSG00000140983	16	718086	724174	25	6	91261	-0.63018	0.73571	RHOT2
ENSG00000103269	16	725666	728268	1	1	91261	1.9042	0.02844	RHBDL1
ENSG00000103266	16	730224	732870	5	3	91261	1.6119	0.05349	STUB1
